Date,Time,Open,High,Low,Close,Vol,Dev,M5,Highest,Manual_Highest,,Lowest,Manual_Lowest,Total_Vol,Price_Level,One_L,One_H,One_V,One_R,One_T,Two_L,Two_H,Two_V,Two_R,Two_T,Three_L,Three_H,Three_V,Three_R,Three_T,Four_L,Four_H,Four_V,Four_R,Four_T,Five_L,Five_H,Five_V,Five_R,Five_T,Six_L,Six_H,Six_V,Six_R,Six_T,Seven_L,Seven_H,Seven_V,Seven_R,Seven_T,Eight_L,Eight_H,Eight_V,Eight_R,Eight_T,Nine_L,Nine_H,Nine_V,Nine_R,Nine_T,Ten_L,Ten_H,Ten_V,Ten_R,Ten_T
2020-04-20 15:00:00+00:00,2020-04-20T15:00:00.000000000Z,1.08811,1.08846,1.0869,1.08768,5281,0.00156,1.086597,1.11476,1.11476,0,1.07684,1.07684,1791696,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.501317188,44816,1.084424,1.088216,5281,19.74352792,353744,1.088216,1.092008,0,9.791783874,175439,1.092008,1.0958,0,13.36521374,239464,1.0958,1.099592,0,9.132408623,163625,1.099592,1.103384,0,4.304636501,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 16:00:00+00:00,2020-04-20T16:00:00.000000000Z,1.08725,1.08842,1.08696,1.08769,3561,0.00146,1.086953,1.11476,1.11476,0,1.07684,1.07684,1791595,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.501458198,44816,1.084424,1.088216,3561,19.94340239,357305,1.088216,1.092008,0,9.792335879,175439,1.092008,1.0958,0,13.3659672,239464,1.0958,1.099592,0,9.132923456,163625,1.099592,1.103384,0,4.304879172,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 17:00:00+00:00,2020-04-20T17:00:00.000000000Z,1.08704,1.08732,1.08628,1.0868,2670,0.00104,1.087132,1.11476,1.11476,0,1.07684,1.07684,1790679,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.502737788,44816,1.084424,1.088216,2670,20.10270964,359975,1.088216,1.092008,0,9.797345029,175439,1.092008,1.0958,0,13.37280439,239464,1.0958,1.099592,0,9.137595292,163625,1.099592,1.103384,0,4.30708128,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 18:00:00+00:00,2020-04-20T18:00:00.000000000Z,1.08688,1.08712,1.0858,1.08646,3164,0.00132,1.087215,1.11476,1.11476,0,1.07684,1.07684,1791227,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.501972112,44816,1.084424,1.088216,3164,20.2731982,363139,1.088216,1.092008,0,9.794347673,175439,1.092008,1.0958,0,13.36871318,239464,1.0958,1.099592,0,9.134799777,163625,1.099592,1.103384,0,4.305763591,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 19:00:00+00:00,2020-04-20T19:00:00.000000000Z,1.08612,1.0867,1.08568,1.08619,3068,0.00102,1.086964,1.11476,1.11476,0,1.07684,1.07684,1789904,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.503821434,44816,1.084424,1.088216,3068,20.45958889,366207,1.088216,1.092008,0,9.801587124,175439,1.092008,1.0958,0,13.37859461,239464,1.0958,1.099592,0,9.141551726,163625,1.099592,1.103384,0,4.308946178,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 20:00:00+00:00,2020-04-20T20:00:00.000000000Z,1.08568,1.08655,1.08553,1.08604,1228,0.00102,1.086636,1.11476,1.11476,0,1.07684,1.07684,1787422,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.507298221,44816,1.084424,1.088216,1228,20.55670122,367435,1.088216,1.092008,0,9.81519753,175439,1.092008,1.0958,0,13.39717202,239464,1.0958,1.099592,0,9.154245612,163625,1.099592,1.103384,0,4.314929547,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 21:00:00+00:00,2020-04-20T21:00:00.000000000Z,1.0863,1.08708,1.08612,1.0866,222,0.00096,1.086418,1.11476,1.11476,0,1.07684,1.07684,1785228,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.510379627,44816,1.084424,1.088216,222,20.59440027,367657,1.088216,1.092008,0,9.827260159,175439,1.092008,1.0958,0,13.4136368,239464,1.0958,1.099592,0,9.165495948,163625,1.099592,1.103384,0,4.320232486,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 22:00:00+00:00,2020-04-20T22:00:00.000000000Z,1.08689,1.08689,1.08624,1.086565,735,0.00065,1.086371,1.11476,1.11476,0,1.07684,1.07684,1780824,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.516587827,44816,1.084424,1.088216,735,20.6866035,368392,1.088216,1.092008,0,9.851563097,175439,1.092008,1.0958,0,13.44680889,239464,1.0958,1.099592,0,9.188162334,163625,1.099592,1.103384,0,4.330916475,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-20 23:00:00+00:00,2020-04-20T23:00:00.000000000Z,1.08643,1.08656,1.08607,1.086315,378,0.00049,1.086342,1.11476,1.11476,0,1.07684,1.07684,1770661,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.531032196,44816,1.084424,1.088216,378,20.82668563,368770,1.088216,1.092008,0,9.908107763,175439,1.092008,1.0958,0,13.52398906,239464,1.0958,1.099592,0,9.240899303,163625,1.099592,1.103384,0,4.355774482,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 00:00:00+00:00,2020-04-21T00:00:00.000000000Z,1.08638,1.08642,1.08536,1.08589,1432,0.00106,1.086282,1.11476,1.11476,0,1.07684,1.07684,1760989,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.544933557,44816,1.084424,1.088216,1432,21.02239139,370202,1.088216,1.092008,0,9.962526739,175439,1.092008,1.0958,0,13.59826779,239464,1.0958,1.099592,0,9.291653724,163625,1.099592,1.103384,0,4.379697999,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 01:00:00+00:00,2020-04-21T01:00:00.000000000Z,1.08563,1.08594,1.08456,1.08525,1424,0.00138,1.086124,1.11476,1.11476,0,1.07684,1.07684,1750651,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,0,2.55996198,44816,1.084424,1.088216,1424,21.22787466,371626,1.088216,1.092008,0,10.02135777,175439,1.092008,1.0958,0,13.67856872,239464,1.0958,1.099592,0,9.346523093,163625,1.099592,1.103384,0,4.405561131,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 02:00:00+00:00,2020-04-21T02:00:00.000000000Z,1.0846,1.08484,1.08259,1.083715,2885,0.00225,1.085547,1.11476,1.11476,0,1.07684,1.07684,1743408,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,2885,2.736077843,47701,1.084424,1.088216,0,21.316066,371626,1.088216,1.092008,0,10.06299157,175439,1.092008,1.0958,0,13.73539642,239464,1.0958,1.099592,0,9.385353285,163625,1.099592,1.103384,0,4.423864064,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 03:00:00+00:00,2020-04-21T03:00:00.000000000Z,1.08309,1.08384,1.08298,1.08341,1372,0.00086,1.084916,1.11476,1.11476,0,1.07684,1.07684,1735318,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,1372,2.827896674,49073,1.084424,1.088216,0,21.41544086,371626,1.088216,1.092008,0,10.10990493,175439,1.092008,1.0958,0,13.79943042,239464,1.0958,1.099592,0,9.429107518,163625,1.099592,1.103384,0,4.444487984,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 04:00:00+00:00,2020-04-21T04:00:00.000000000Z,1.08375,1.0839,1.083,1.08345,930,0.0009,1.084343,1.11476,1.11476,0,1.07684,1.07684,1726527,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,930,2.896160906,50003,1.084424,1.088216,0,21.52448239,371626,1.088216,1.092008,0,10.16138178,175439,1.092008,1.0958,0,13.86969332,239464,1.0958,1.099592,0,9.477117937,163625,1.099592,1.103384,0,4.467118093,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 05:00:00+00:00,2020-04-21T05:00:00.000000000Z,1.0833,1.08422,1.08286,1.08354,1693,0.00136,1.083873,1.11476,1.11476,0,1.07684,1.07684,1716071,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,1693,3.012462771,51696,1.084424,1.088216,0,21.6556308,371626,1.088216,1.092008,0,10.22329496,175439,1.092008,1.0958,0,13.9542012,239464,1.0958,1.099592,0,9.534861903,163625,1.099592,1.103384,0,4.49433619,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 06:00:00+00:00,2020-04-21T06:00:00.000000000Z,1.08413,1.0846,1.0836,1.0841,4048,0.001,1.083643,1.11476,1.11476,0,1.07684,1.07684,1707290,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,4048,3.265057489,55744,1.084424,1.088216,0,21.76701088,371626,1.088216,1.092008,0,10.2758758,175439,1.092008,1.0958,0,14.02597098,239464,1.0958,1.099592,0,9.583901973,163625,1.099592,1.103384,0,4.517451634,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
2020-04-21 07:00:00+00:00,2020-04-21T07:00:00.000000000Z,1.08394,1.08438,1.08268,1.08353,5570,0.0017,1.083606,1.11476,1.11476,0,1.07684,1.07684,1698494,0.003792,1.07684,1.080632,0,0,0,1.080632,1.084424,5570,3.609903832,61314,1.084424,1.088216,0,21.87973581,371626,1.088216,1.092008,0,10.32909154,175439,1.092008,1.0958,0,14.09860735,239464,1.0958,1.099592,0,9.633534178,163625,1.099592,1.103384,0,4.540846185,77126,1.103384,1.107176,0,0,0,1.107176,1.110968,0,0,0,1.110968,1.11476,0,0,0
